from_station_id,to_station_id,from_stop_id,from_stop_name,to_stop_id,to_stop_name,peak,offpeak
62,66,62,Mt Vernon West,66,Tuckahoe,300,300
81,79,81,Pleasantville,79,Mount Pleasant,300,300
54,62,54,Melrose,62,Mt Vernon West,300,300
59,177,59,Woodlawn,177,Wassaic,1800,1800
37,9,37,Cortlandt,9,Morris Heights,800,800
24,39,24,Ardsley-on-Hudson,39,Peekskill,600,600
84,90,84,Mount Kisco,90,Croton Falls,300,300
14,25,14,Spuyten Duyvil,25,Irvington,425,425
114,112,114,Rye,112,Harrison,375,375
1,55,1,Grand Central,55,Tremont,975,725
106,108,106,Pelham,108,New Rochelle,300,300
4,97,4,Harlem-125th St.,97,Patterson,2300,1750
65,76,65,Bronxville,76,North White Plains,300,300
76,85,76,North White Plains,85,Bedford Hills,600,600
68,81,68,Crestwood,81,Pleasantville,500,500
29,10,29,Philipse Manor,10,University Heights,575,575
1,91,1,Grand Central,91,Brewster,2000,1500
40,19,40,Manitou,19,Glenwood,875,875
80,55,80,Hawthorne,55,Tremont,575,575
61,78,61,Wakefield,78,Valhalla,575,575
176,65,176,Tenmile River,65,Bronxville,1600,1600
1,176,1,Grand Central,176,Tenmile River,2725,2025
81,56,81,Pleasantville,56,Fordham,575,575
80,91,80,Hawthorne,91,Brewster,675,675
33,16,33,Croton-Harmon,16,Riverdale,575,575
20,46,20,Greystone,46,Beacon,1300,1300
51,33,51,Poughkeepsie,33,Croton-Harmon,1200,1200
23,51,23,Dobbs Ferry,51,Poughkeepsie,1375,1375
43,29,43,Cold Spring,29,Philipse Manor,675,675
4,74,4,Harlem-125th St.,74,White Plains,1275,975
64,88,64,Fleetwood,88,Goldens Bridge,725,725
98,1,98,Pawling,1,Grand Central,2300,1750
76,62,76,North White Plains,62,Mt Vernon West,300,300
81,177,81,Pleasantville,177,Wassaic,1275,1275
1,68,1,Grand Central,68,Crestwood,1150,875
65,89,65,Bronxville,89,Purdy's,875,875
111,56,111,Mamaroneck,56,Fordham,425,425
17,49,17,Ludlow,49,New Hamburg,1300,1300
57,85,57,Botanical Garden,85,Bedford Hills,800,800
177,1,177,Wassaic,1,Grand Central,2725,2025
76,98,76,North White Plains,98,Pawling,1150,1150
68,94,68,Crestwood,94,Southeast,875,875
29,23,29,Philipse Manor,23,Dobbs Ferry,300,300
61,55,61,Wakefield,55,Tremont,300,300
80,68,80,Hawthorne,68,Crestwood,500,500
10,9,10,University Heights,9,Morris Heights,300,300
91,83,91,Brewster,83,Chappaqua,675,675
83,79,83,Chappaqua,79,Mount Pleasant,300,300
62,56,62,Mt Vernon West,56,Fordham,300,300
94,88,94,Southeast,88,Goldens Bridge,300,300
86,4,86,Katonah,4,Harlem-125th St.,1750,1325
4,51,4,Harlem-125th St.,51,Poughkeepsie,2575,1925
51,46,51,Poughkeepsie,46,Beacon,425,425
24,29,24,Ardsley-on-Hudson,29,Philipse Manor,300,300
43,42,43,Cold Spring,42,Garrison,300,300
84,80,84,Mount Kisco,80,Hawthorne,300,300
16,25,16,Riverdale,25,Irvington,425,425
61,176,61,Wakefield,176,Tenmile River,1800,1800
99,59,99,Appalachian Trail,59,Woodlawn,1450,1450
79,1,79,Mount Pleasant,1,Grand Central,1475,1125
64,101,64,Fleetwood,101,Dover Plains,1525,1525
65,66,65,Bronxville,66,Tuckahoe,300,300
56,97,56,Fordham,97,Patterson,1450,1450
57,62,57,Botanical Garden,62,Mt Vernon West,300,300
9,22,9,Morris Heights,22,Hastings-on-Hudson,425,425
62,177,62,Mt Vernon West,177,Wassaic,1600,1600
68,71,68,Crestwood,71,Scarsdale,300,300
40,9,40,Manitou,9,Morris Heights,1150,1150
79,86,79,Mount Pleasant,86,Katonah,300,300
98,99,98,Pawling,99,Appalachian Trail,300,300
61,68,61,Wakefield,68,Crestwood,300,300
176,55,176,Tenmile River,55,Tremont,1800,1800
39,49,39,Peekskill,49,New Hamburg,675,675
51,23,51,Poughkeepsie,23,Dobbs Ferry,1375,1375
177,99,177,Wassaic,99,Appalachian Trail,450,450
43,19,43,Cold Spring,19,Glenwood,875,875
84,57,84,Mount Kisco,57,Botanical Garden,800,800
94,101,94,Southeast,101,Dover Plains,650,650
1,22,1,Grand Central,22,Hastings-on-Hudson,1275,975
4,64,4,Harlem-125th St.,64,Fleetwood,1150,875
24,42,24,Ardsley-on-Hudson,42,Garrison,775,775
64,78,64,Fleetwood,78,Valhalla,500,500
56,74,56,Fordham,74,White Plains,425,425
1,58,1,Grand Central,58,Williams Bridge,975,725
99,72,99,Appalachian Trail,72,Hartsdale,1150,1150
65,79,65,Bronxville,79,Mount Pleasant,500,500
56,110,56,Fordham,110,Larchmont,425,425
98,76,98,Pawling,76,North White Plains,1150,1150
68,84,68,Crestwood,84,Mount Kisco,725,725
101,81,101,Dover Plains,81,Pleasantville,1200,1200
80,58,80,Hawthorne,58,Williams Bridge,575,575
79,99,79,Mount Pleasant,99,Appalachian Trail,825,825
31,22,31,Ossining,22,Hastings-on-Hudson,300,300
94,78,94,Southeast,78,Valhalla,675,675
114,56,114,Rye,56,Fordham,500,500
20,49,20,Greystone,49,New Hamburg,1300,1300
72,59,72,Hartsdale,59,Woodlawn,425,425
24,19,24,Ardsley-on-Hudson,19,Glenwood,300,300
64,55,64,Fleetwood,55,Tremont,300,300
46,43,46,Beacon,43,Cold Spring,425,425
64,91,64,Fleetwood,91,Brewster,875,875
65,56,65,Bronxville,56,Fordham,300,300
17,16,17,Ludlow,16,Riverdale,300,300
97,88,97,Patterson,88,Goldens Bridge,675,675
76,65,76,North White Plains,65,Bronxville,300,300
68,61,68,Crestwood,61,Wakefield,300,300
27,29,27,Tarrytown,29,Philipse Manor,300,300
59,98,59,Woodlawn,98,Pawling,1450,1450
79,76,79,Mount Pleasant,76,North White Plains,300,300
98,89,98,Pawling,89,Purdy's,425,425
71,72,71,Scarsdale,72,Hartsdale,300,300
90,85,90,Croton Falls,85,Bedford Hills,300,300
61,58,61,Wakefield,58,Williams Bridge,300,300
101,94,101,Dover Plains,94,Southeast,650,650
94,55,94,Southeast,55,Tremont,1150,1150
65,177,65,Bronxville,177,Wassaic,1600,1600
4,18,4,Harlem-125th St.,18,Yonkers,1150,875
91,86,91,Brewster,86,Katonah,300,300
177,89,177,Wassaic,89,Purdy's,750,750
23,31,23,Dobbs Ferry,31,Ossining,300,300
43,9,43,Cold Spring,9,Morris Heights,1150,1150
115,114,115,Port Chester,114,Rye,300,300
94,91,94,Southeast,91,Brewster,300,300
4,54,4,Harlem-125th St.,54,Melrose,975,725
105,106,105,Mt Vernon East ,106,Pelham,300,300
37,51,37,Cortlandt,51,Poughkeepsie,825,825
64,68,64,Fleetwood,68,Crestwood,300,300
56,64,56,Fordham,64,Fleetwood,300,300
108,111,108,New Rochelle,111,Mamaroneck,300,300
94,176,94,Southeast,176,Tenmile River,750,750
78,88,78,Valhalla,88,Goldens Bridge,300,300
112,1,112,Harrison,1,Grand Central,1275,975
57,65,57,Botanical Garden,65,Bronxville,300,300
98,66,98,Pawling,66,Tuckahoe,1300,1300
97,101,97,Patterson,101,Dover Plains,425,425
89,97,89,Purdy's,97,Patterson,425,425
90,62,90,Croton Falls,62,Mt Vernon West,875,875
42,22,42,Garrison,22,Hastings-on-Hudson,775,775
101,71,101,Dover Plains,71,Scarsdale,1375,1375
27,42,27,Tarrytown,42,Garrison,675,675
79,89,79,Mount Pleasant,89,Purdy's,675,675
39,16,39,Peekskill,16,Riverdale,800,800
71,85,71,Scarsdale,85,Bedford Hills,600,600
90,98,90,Croton Falls,98,Pawling,425,425
177,66,177,Wassaic,66,Tuckahoe,1600,1600
83,59,83,Chappaqua,59,Woodlawn,575,575
94,68,94,Southeast,68,Crestwood,875,875
4,31,4,Harlem-125th St.,31,Ossining,1475,1125
24,9,24,Ardsley-on-Hudson,9,Morris Heights,425,425
1,25,1,Grand Central,25,Irvington,1275,975
66,91,66,Tuckahoe,91,Brewster,875,875
100,4,100,HM Valley-Wingdale,4,Harlem-125th St.,2575,1925
46,33,46,Beacon,33,Croton-Harmon,825,825
97,78,97,Patterson,78,Valhalla,825,825
76,55,76,North White Plains,55,Tremont,425,425
89,74,89,Purdy's,74,White Plains,775,775
55,81,55,Tremont,81,Pleasantville,575,575
27,19,27,Tarrytown,19,Glenwood,500,500
59,88,59,Woodlawn,88,Goldens Bridge,800,800
78,101,78,Valhalla,101,Dover Plains,1200,1200
79,66,79,Mount Pleasant,66,Tuckahoe,500,500
98,79,98,Pawling,79,Mount Pleasant,825,825
30,24,30,Scarborough,24,Ardsley-on-Hudson,300,300
71,62,71,Scarsdale,62,Mt Vernon West,300,300
101,84,101,Dover Plains,84,Mount Kisco,825,825
19,51,19,Glenwood,51,Poughkeepsie,1525,1525
20,16,20,Greystone,16,Riverdale,300,300
31,25,31,Ossining,25,Irvington,300,300
177,79,177,Wassaic,79,Mount Pleasant,1275,1275
76,176,76,North White Plains,176,Tenmile River,1475,1475
83,72,83,Chappaqua,72,Hartsdale,300,300
62,98,62,Mt Vernon West,98,Pawling,1300,1300
72,62,72,Hartsdale,62,Mt Vernon West,300,300
85,81,85,Bedford Hills,81,Pleasantville,300,300
46,10,46,Beacon,10,University Heights,1450,1450
64,58,64,Fleetwood,58,Williams Bridge,300,300
56,54,56,Fordham,54,Melrose,300,300
18,27,18,Yonkers,27,Tarrytown,500,500
59,65,59,Woodlawn,65,Bronxville,300,300
97,91,97,Patterson,91,Brewster,425,425
98,56,98,Pawling,56,Fordham,1450,1450
30,1,30,Scarborough,1,Grand Central,1475,1125
55,94,55,Tremont,94,Southeast,1150,1150
101,61,101,Dover Plains,61,Wakefield,1675,1675
59,101,59,Woodlawn,101,Dover Plains,1675,1675
11,24,11,Marble Hill,24,Ardsley-on-Hudson,425,425
30,37,30,Scarborough,37,Cortlandt,300,300
177,56,177,Wassaic,56,Fordham,1800,1800
94,58,94,Southeast,58,Williams Bridge,1150,1150
176,97,176,Tenmile River,97,Patterson,450,450
81,88,81,Pleasantville,88,Goldens Bridge,300,300
98,177,98,Pawling,177,Wassaic,450,450
37,18,37,Cortlandt,18,Yonkers,725,725
74,85,74,White Plains,85,Bedford Hills,600,600
66,81,66,Tuckahoe,81,Pleasantville,500,500
85,94,85,Bedford Hills,94,Southeast,300,300
46,23,46,Beacon,23,Dobbs Ferry,1150,1150
86,59,86,Katonah,59,Woodlawn,800,800
78,55,78,Valhalla,55,Tremont,575,575
97,68,97,Patterson,68,Crestwood,1300,1300
89,64,89,Purdy's,64,Fleetwood,875,875
55,71,55,Tremont,71,Scarsdale,425,425
1,100,1,Grand Central,100,HM Valley-Wingdale,2575,1925
27,9,27,Tarrytown,9,Morris Heights,575,575
18,40,18,Yonkers,40,Manitou,875,875
59,78,59,Woodlawn,78,Valhalla,575,575
78,91,78,Valhalla,91,Brewster,675,675
79,56,79,Mount Pleasant,56,Fordham,575,575
11,1,11,Marble Hill,1,Grand Central,975,725
30,14,30,Scarborough,14,Spuyten Duyvil,575,575
90,65,90,Croton Falls,65,Bronxville,875,875
101,74,101,Dover Plains,74,White Plains,1375,1375
80,100,80,Hawthorne,100,HM Valley-Wingdale,1200,1200
33,25,33,Croton-Harmon,25,Irvington,300,300
78,176,78,Valhalla,176,Tenmile River,1275,1275
23,11,23,Dobbs Ferry,11,Marble Hill,425,425
62,88,62,Mt Vernon West,88,Goldens Bridge,725,725
81,101,81,Pleasantville,101,Dover Plains,1200,1200
54,84,54,Melrose,84,Mount Kisco,800,800
74,62,74,White Plains,62,Mt Vernon West,300,300
79,177,79,Mount Pleasant,177,Wassaic,1275,1275
85,71,85,Bedford Hills,71,Scarsdale,600,600
37,31,37,Cortlandt,31,Ossining,300,300
22,51,22,Hastings-on-Hudson,51,Poughkeepsie,1375,1375
74,98,74,White Plains,98,Pawling,1150,1150
66,94,66,Tuckahoe,94,Southeast,875,875
